Filename,255_Pixel_Ratio,Percentage,Saved
L2016359.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2016360.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2016361.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.374369,37.44,No
L2016362.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2016363.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2016364.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2016365.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.343301,34.33,No
L2016366.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.375910,37.59,No
L2017001.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017002.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.254522,25.45,Yes
L2017003.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017004.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.359812,35.98,No
L2017005.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017006.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.304244,30.42,No
L2017007.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.335285,33.53,No
L2017008.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.232459,23.25,Yes
L2017009.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017010.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017011.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.405787,40.58,No
L2017012.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017013.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017014.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.389557,38.96,No
L2017015.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.127742,12.77,Yes
L2017016.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.393869,39.39,No
L2017017.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017018.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.398958,39.90,No
L2017019.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017020.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017021.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017022.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.348474,34.85,No
L2017023.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412523,41.25,No
L2017024.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017025.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017026.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412314,41.23,No
L2017027.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407861,40.79,No
L2017028.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017029.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.409437,40.94,No
L2017030.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.264286,26.43,Yes
L2017031.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.401876,40.19,No
L2017032.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017033.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.266390,26.64,Yes
L2017034.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.398397,39.84,No
L2017035.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.123982,12.40,Yes
L2017036.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017037.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.167583,16.76,Yes
L2017038.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017039.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.401585,40.16,No
L2017040.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017041.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.402763,40.28,No
L2017042.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410550,41.06,No
L2017043.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017044.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017045.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.051610,5.16,Yes
L2017046.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411950,41.19,No
L2017047.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.384719,38.47,No
L2017048.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017049.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.111969,11.20,Yes
L2017050.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.047259,4.73,Yes
L2017051.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017052.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017053.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.254755,25.48,Yes
L2017054.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.227485,22.75,Yes
L2017055.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017056.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.361632,36.16,No
L2017057.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.195381,19.54,Yes
L2017058.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.042554,4.26,Yes
L2017059.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017060.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367251,36.73,No
L2017061.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.291359,29.14,Yes
L2017062.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.205162,20.52,Yes
L2017063.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017064.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.085817,8.58,Yes
L2017065.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412042,41.20,No
L2017066.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017067.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017068.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.331753,33.18,No
L2017069.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.255549,25.55,Yes
L2017070.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.300577,30.06,No
L2017071.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017072.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017073.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.176551,17.66,Yes
L2017074.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408977,40.90,No
L2017075.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017076.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.287659,28.77,Yes
L2017077.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017078.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017079.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017080.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.102022,10.20,Yes
L2017081.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.098262,9.83,Yes
L2017082.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017083.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.322654,32.27,No
L2017084.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017085.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412394,41.24,No
L2017086.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017087.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.385110,38.51,No
L2017088.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.007102,0.71,Yes
L2017089.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017090.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017091.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.157889,15.79,Yes
L2017092.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.045745,4.57,Yes
L2017093.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.390940,39.09,No
L2017094.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017095.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.399278,39.93,No
L2017096.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412608,41.26,No
L2017097.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.359178,35.92,No
L2017098.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017099.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.138176,13.82,Yes
L2017100.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.305089,30.51,No
L2017101.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.409394,40.94,No
L2017102.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017103.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367980,36.80,No
L2017104.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.057793,5.78,Yes
L2017105.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017106.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411509,41.15,No
L2017107.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.183303,18.33,Yes
L2017108.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.004430,0.44,Yes
L2017109.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017110.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.394164,39.42,No
L2017111.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.404973,40.50,No
L2017112.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.228320,22.83,Yes
L2017113.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017114.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.109332,10.93,Yes
L2017115.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.394490,39.45,No
L2017116.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.163102,16.31,Yes
L2017117.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017118.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.143795,14.38,Yes
L2017119.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.321797,32.18,No
L2017120.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.385225,38.52,No
L2017121.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017122.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.405390,40.54,No
L2017123.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002501,0.25,Yes
L2017124.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017125.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017126.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.374675,37.47,No
L2017127.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.003985,0.40,Yes
L2017128.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.341130,34.11,No
L2017129.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017130.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.194613,19.46,Yes
L2017131.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407437,40.74,No
L2017132.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017133.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407270,40.73,No
L2017134.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.283488,28.35,Yes
L2017135.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.004867,0.49,Yes
L2017136.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017137.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.371303,37.13,No
L2017138.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.041078,4.11,Yes
L2017139.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.286052,28.61,Yes
L2017140.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017141.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411251,41.13,No
L2017142.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.287593,28.76,Yes
L2017143.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.218483,21.85,Yes
L2017144.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017145.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017146.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.407986,40.80,No
L2017147.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.033401,3.34,Yes
L2017148.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017149.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149739,14.97,Yes
L2017150.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.083583,8.36,Yes
L2017151.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.227142,22.71,Yes
L2017152.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017153.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.057179,5.72,Yes
L2017154.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.030798,3.08,Yes
L2017155.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.400092,40.01,No
L2017156.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017157.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.301524,30.15,No
L2017158.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.055968,5.60,Yes
L2017159.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017160.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412309,41.23,No
L2017161.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.052001,5.20,Yes
L2017162.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.105617,10.56,Yes
L2017163.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017164.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.387541,38.75,No
L2017165.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.109974,11.00,Yes
L2017166.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.370297,37.03,No
L2017167.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017168.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.385876,38.59,No
L2017169.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.380710,38.07,No
L2017170.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.118082,11.81,Yes
L2017171.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017172.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.259404,25.94,Yes
L2017173.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.383941,38.39,No
L2017174.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412609,41.26,No
L2017175.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017176.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.156183,15.62,Yes
L2017177.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119502,11.95,Yes
L2017178.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.258692,25.87,Yes
L2017179.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017180.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.354300,35.43,No
L2017181.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.172102,17.21,Yes
L2017182.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412588,41.26,No
L2017183.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017184.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119119,11.91,Yes
L2017185.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005785,0.58,Yes
L2017186.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017187.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412369,41.24,No
L2017188.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.146513,14.65,Yes
L2017189.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.046465,4.65,Yes
L2017190.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017191.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.403883,40.39,No
L2017192.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.237803,23.78,Yes
L2017193.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411785,41.18,No
L2017194.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017195.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.334973,33.50,No
L2017196.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.056867,5.69,Yes
L2017197.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.200004,20.00,Yes
L2017198.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017199.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.308435,30.84,No
L2017200.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.102756,10.28,Yes
L2017201.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.337963,33.80,No
L2017202.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017203.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.397980,39.80,No
L2017204.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.291685,29.17,Yes
L2017205.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.400703,40.07,No
L2017206.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017207.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.331548,33.15,No
L2017208.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.281389,28.14,Yes
L2017209.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017210.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017211.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005091,0.51,Yes
L2017212.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.011691,1.17,Yes
L2017213.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017214.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411106,41.11,No
L2017215.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.090142,9.01,Yes
L2017216.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412203,41.22,No
L2017217.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017218.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.366560,36.66,No
L2017219.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.274015,27.40,Yes
L2017220.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.013238,1.32,Yes
L2017221.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017222.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.206380,20.64,Yes
L2017223.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.379234,37.92,No
L2017224.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.223935,22.39,Yes
L2017225.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017226.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.141290,14.13,Yes
L2017227.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.222453,22.25,Yes
L2017228.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.095934,9.59,Yes
L2017229.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017230.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.216634,21.66,Yes
L2017231.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.217662,21.77,Yes
L2017232.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.194686,19.47,Yes
L2017233.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017234.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.405039,40.50,No
L2017235.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.036962,3.70,Yes
L2017236.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.382093,38.21,No
L2017237.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2017238.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.015806,1.58,Yes
